remove_stop_words;permitted_tags;perform_ordering;use_word_sense;similarity_measure;similarity_threshold;type_of_replacement;jaccard_threshold;accuracy;recall;precision;f_measure
True;NOUN ADJ ADP CONJ;True;True;path;0.5;keep_unique;0.1;0.585132482826;0.537232110425;0.780063291139;0.636265863627
True;NOUN ADJ ADP CONJ;True;True;path;0.5;keep_unique;0.3;0.456329735034;0.232473665093;0.861372812921;0.366132723112
True;NOUN ADJ ADP CONJ;True;True;path;0.5;keep_unique;0.5;0.377576054956;0.08935706502;0.891304347826;0.162429844833
True;NOUN ADJ ADP CONJ;True;True;path;0.5;keep_unique;0.7;0.353042198234;0.0468579731202;0.908450704225;0.0891191709845
True;NOUN ADJ ADP CONJ;True;True;path;0.5;keep_unique;0.9;0.340529931305;0.0261532873229;0.911392405063;0.0508474576271
True;NOUN ADJ ADP CONJ;True;True;path;0.9;keep_unique;0.1;0.585132482826;0.537232110425;0.780063291139;0.636265863627
True;NOUN ADJ ADP CONJ;True;True;path;0.9;keep_unique;0.3;0.456329735034;0.232473665093;0.861372812921;0.366132723112
True;NOUN ADJ ADP CONJ;True;True;path;0.9;keep_unique;0.5;0.377576054956;0.08935706502;0.891304347826;0.162429844833
True;NOUN ADJ ADP CONJ;True;True;path;0.9;keep_unique;0.7;0.353042198234;0.0468579731202;0.908450704225;0.0891191709845
True;NOUN ADJ ADP CONJ;True;True;path;0.9;keep_unique;0.9;0.340529931305;0.0261532873229;0.911392405063;0.0508474576271
True;NOUN ADJ ADP CONJ;True;True;wup;0.1;keep_unique;0.1;0.606967615309;0.664366146023;0.729557239729;0.695437262357
True;NOUN ADJ ADP CONJ;True;True;wup;0.1;keep_unique;0.3;0.482826300294;0.318561569197;0.790802524797;0.454168824443
True;NOUN ADJ ADP CONJ;True;True;wup;0.1;keep_unique;0.5;0.390333660451;0.118053033055;0.850785340314;0.207336523126
True;NOUN ADJ ADP CONJ;True;True;wup;0.1;keep_unique;0.7;0.36310107949;0.0664729386124;0.875598086124;0.123565158677
True;NOUN ADJ ADP CONJ;True;True;wup;0.1;keep_unique;0.9;0.347890088322;0.0395931710861;0.886178861789;0.0757997218359
True;NOUN ADJ ADP CONJ;True;True;wup;0.5;keep_unique;0.1;0.592247301276;0.573192880494;0.76416464891;0.65504358655
True;NOUN ADJ ADP CONJ;True;True;wup;0.5;keep_unique;0.3;0.46467124632;0.249545949873;0.855541718555;0.38638920135
True;NOUN ADJ ADP CONJ;True;True;wup;0.5;keep_unique;0.5;0.37806673209;0.0915365056302;0.881118881119;0.165844027641
True;NOUN ADJ ADP CONJ;True;True;wup;0.5;keep_unique;0.7;0.354023552502;0.0490374137305;0.9;0.093007233896
True;NOUN ADJ ADP CONJ;True;True;wup;0.5;keep_unique;0.9;0.34102060844;0.0276062477297;0.894117647059;0.0535588442565
True;NOUN ADJ ADP CONJ;True;True;wup;0.9;keep_unique;0.1;0.58660451423;0.537595350527;0.782241014799;0.637244348762
True;NOUN ADJ ADP CONJ;True;True;wup;0.9;keep_unique;0.3;0.456084396467;0.231020704686;0.864130434783;0.364574376612
True;NOUN ADJ ADP CONJ;True;True;wup;0.9;keep_unique;0.5;0.376594700687;0.0879041046131;0.889705882353;0.16
True;NOUN ADJ ADP CONJ;True;True;wup;0.9;keep_unique;0.7;0.352551521099;0.0461314929168;0.907142857143;0.0877981334255
True;NOUN ADJ ADP CONJ;True;True;wup;0.9;keep_unique;0.9;0.340529931305;0.0261532873229;0.911392405063;0.0508474576271
True;NOUN ADJ ADP CONJ;False;True;jcn;0.1;keep_unique;0.1;0.581697742885;0.654558663276;0.705007824726;0.678847240535
True;NOUN ADJ ADP CONJ;False;True;jcn;0.1;keep_unique;0.3;0.471295387635;0.329458772248;0.745888157895;0.45704207609
True;NOUN ADJ ADP CONJ;False;True;jcn;0.1;keep_unique;0.5;0.391069676153;0.127134035598;0.815850815851;0.21998742929
True;NOUN ADJ ADP CONJ;False;True;jcn;0.1;keep_unique;0.7;0.350834151129;0.0457682528151;0.868965517241;0.0869565217391
True;NOUN ADJ ADP CONJ;False;True;jcn;0.1;keep_unique;0.9;0.335377821394;0.0185252451871;0.879310344828;0.0362860192102
True;NOUN ADJ ADP CONJ;False;True;jcn;0.5;keep_unique;0.1;0.581452404318;0.654558663276;0.704732107939;0.678719397363
True;NOUN ADJ ADP CONJ;False;True;jcn;0.5;keep_unique;0.3;0.471050049068;0.329458772248;0.74527526705;0.456926952141
True;NOUN ADJ ADP CONJ;False;True;jcn;0.5;keep_unique;0.5;0.391069676153;0.127134035598;0.815850815851;0.21998742929
True;NOUN ADJ ADP CONJ;False;True;jcn;0.5;keep_unique;0.7;0.350834151129;0.0457682528151;0.868965517241;0.0869565217391
True;NOUN ADJ ADP CONJ;False;True;jcn;0.5;keep_unique;0.9;0.335377821394;0.0185252451871;0.879310344828;0.0362860192102
True;NOUN ADJ ADP CONJ;False;True;jcn;0.9;keep_unique;0.1;0.581697742885;0.654921903378;0.704847537138;0.678968179251
True;NOUN ADJ ADP CONJ;False;True;jcn;0.9;keep_unique;0.3;0.471050049068;0.329458772248;0.74527526705;0.456926952141
True;NOUN ADJ ADP CONJ;False;True;jcn;0.9;keep_unique;0.5;0.391069676153;0.127134035598;0.815850815851;0.21998742929
True;NOUN ADJ ADP CONJ;False;True;jcn;0.9;keep_unique;0.7;0.350834151129;0.0457682528151;0.868965517241;0.0869565217391
True;NOUN ADJ ADP CONJ;False;True;jcn;0.9;keep_unique;0.9;0.335377821394;0.0185252451871;0.879310344828;0.0362860192102
True;NOUN ADJ ADP CONJ;False;True;res;0.1;keep_unique;0.1;0.543424926398;0.487831456593;0.748606465998;0.590719155487
True;NOUN ADJ ADP CONJ;False;True;res;0.1;keep_unique;0.3;0.427134445535;0.21067925899;0.78167115903;0.331902718169
True;NOUN ADJ ADP CONJ;False;True;res;0.1;keep_unique;0.5;0.365309126595;0.0773701416636;0.819230769231;0.141387321606
True;NOUN ADJ ADP CONJ;False;True;res;0.1;keep_unique;0.7;0.34543670265;0.0374137304758;0.851239669421;0.07167710508
True;NOUN ADJ ADP CONJ;False;True;res;0.1;keep_unique;0.9;0.336359175662;0.0203414456956;0.875;0.0397586084487
True;NOUN ADJ ADP CONJ;False;True;res;0.5;keep_unique;0.1;0.578753680079;0.645477660734;0.705718824464;0.674255359514
True;NOUN ADJ ADP CONJ;False;True;res;0.5;keep_unique;0.3;0.468105986261;0.320741009807;0.74767146486;0.448906964921
True;NOUN ADJ ADP CONJ;False;True;res;0.5;keep_unique;0.5;0.38689892051;0.119869233563;0.812807881773;0.208926875594
True;NOUN ADJ ADP CONJ;False;True;res;0.5;keep_unique;0.7;0.350098135427;0.0450417726117;0.861111111111;0.0856057991025
True;NOUN ADJ ADP CONJ;False;True;res;0.5;keep_unique;0.9;0.335132482826;0.0185252451871;0.864406779661;0.0362731152205
True;NOUN ADJ ADP CONJ;False;True;res;0.9;keep_unique;0.1;0.581452404318;0.654558663276;0.704732107939;0.678719397363
True;NOUN ADJ ADP CONJ;False;True;res;0.9;keep_unique;0.3;0.470314033366;0.328369051943;0.744645799012;0.455760020166
True;NOUN ADJ ADP CONJ;False;True;res;0.9;keep_unique;0.5;0.390088321884;0.125317835089;0.815602836879;0.21725440806
True;NOUN ADJ ADP CONJ;False;True;res;0.9;keep_unique;0.7;0.350588812561;0.0454050127134;0.868055555556;0.0862961684501
True;NOUN ADJ ADP CONJ;False;True;res;0.9;keep_unique;0.9;0.335132482826;0.0181620050854;0.877192982456;0.0355871886121
True;NOUN ADJ ADP CONJ;False;True;lch;0.1;keep_unique;0.1;0.503925417076;0.396658191064;0.751548520303;0.519258202568
True;NOUN ADJ ADP CONJ;False;True;lch;0.1;keep_unique;0.3;0.401619234544;0.147475481293;0.815261044177;0.249769301753
True;NOUN ADJ ADP CONJ;False;True;lch;0.1;keep_unique;0.5;0.353532875368;0.0504903741373;0.86875;0.0954342602128
True;NOUN ADJ ADP CONJ;False;True;lch;0.1;keep_unique;0.7;0.341756624141;0.0294224482383;0.880434782609;0.0569420035149
True;NOUN ADJ ADP CONJ;False;True;lch;0.1;keep_unique;0.9;0.335132482826;0.0192517253905;0.84126984127;0.0376420454545
True;NOUN ADJ ADP CONJ;False;True;lch;0.5;keep_unique;0.1;0.577281648675;0.614602252089;0.718776550552;0.662619933425
True;NOUN ADJ ADP CONJ;False;True;lch;0.5;keep_unique;0.3;0.4558390579;0.288775880857;0.75355450237;0.417542016807
True;NOUN ADJ ADP CONJ;False;True;lch;0.5;keep_unique;0.5;0.379293424926;0.107882310207;0.800539083558;0.19014084507
True;NOUN ADJ ADP CONJ;False;True;lch;0.5;keep_unique;0.7;0.349362119725;0.0439520523066;0.858156028369;0.0836212854181
True;NOUN ADJ ADP CONJ;False;True;lch;0.5;keep_unique;0.9;0.335377821394;0.0192517253905;0.854838709677;0.0376554174067
True;NOUN ADJ ADP CONJ;False;True;lch;0.9;keep_unique;0.1;0.581452404318;0.654921903378;0.704572098476;0.678840361446
True;NOUN ADJ ADP CONJ;False;True;lch;0.9;keep_unique;0.3;0.471050049068;0.329458772248;0.74527526705;0.456926952141
True;NOUN ADJ ADP CONJ;False;True;lch;0.9;keep_unique;0.5;0.391069676153;0.127134035598;0.815850815851;0.21998742929
True;NOUN ADJ ADP CONJ;False;True;lch;0.9;keep_unique;0.7;0.350834151129;0.0457682528151;0.868965517241;0.0869565217391
True;NOUN ADJ ADP CONJ;False;True;lch;0.9;keep_unique;0.9;0.335377821394;0.0185252451871;0.879310344828;0.0362860192102
True;NOUN ADJ ADP CONJ;False;True;lin;0.1;keep_unique;0.1;0.544896957802;0.487468216491;0.751399776036;0.591319673937
True;NOUN ADJ ADP CONJ;False;True;lin;0.1;keep_unique;0.3;0.423945044161;0.205230657465;0.779310344828;0.324899367453
True;NOUN ADJ ADP CONJ;False;True;lin;0.1;keep_unique;0.5;0.364573110893;0.0759171812568;0.819607843137;0.138962765957
True;NOUN ADJ ADP CONJ;False;True;lin;0.1;keep_unique;0.7;0.344946025515;0.0363240101707;0.854700854701;0.0696864111498
True;NOUN ADJ ADP CONJ;False;True;lin;0.1;keep_unique;0.9;0.336359175662;0.0203414456956;0.875;0.0397586084487
True;NOUN ADJ ADP CONJ;False;True;lin;0.5;keep_unique;0.1;0.578753680079;0.643298220124;0.706703910615;0.673512074539
True;NOUN ADJ ADP CONJ;False;True;lin;0.5;keep_unique;0.3;0.466879293425;0.317471848892;0.748287671233;0.445804641673
True;NOUN ADJ ADP CONJ;False;True;lin;0.5;keep_unique;0.5;0.386408243376;0.118416273157;0.815;0.206787186806
True;NOUN ADJ ADP CONJ;False;True;lin;0.5;keep_unique;0.7;0.350343473994;0.0454050127134;0.862068965517;0.0862663906142
True;NOUN ADJ ADP CONJ;False;True;lin;0.5;keep_unique;0.9;0.335132482826;0.0185252451871;0.864406779661;0.0362731152205
True;NOUN ADJ ADP CONJ;False;True;lin;0.9;keep_unique;0.1;0.581452404318;0.654195423175;0.704892367906;0.678598342125
True;NOUN ADJ ADP CONJ;False;True;lin;0.9;keep_unique;0.3;0.4708047105;0.328732292045;0.745469522241;0.456264179481
True;NOUN ADJ ADP CONJ;False;True;lin;0.9;keep_unique;0.5;0.38959764475;0.124591354886;0.814726840855;0.216131064902
True;NOUN ADJ ADP CONJ;False;True;lin;0.9;keep_unique;0.7;0.350588812561;0.0454050127134;0.868055555556;0.0862961684501
True;NOUN ADJ ADP CONJ;False;True;lin;0.9;keep_unique;0.9;0.335377821394;0.0185252451871;0.879310344828;0.0362860192102
True;NOUN ADJ ADP CONJ;False;True;path;0.1;keep_unique;0.1;0.548822374877;0.520886305848;0.733879222108;0.609305289994
True;NOUN ADJ ADP CONJ;False;True;path;0.1;keep_unique;0.3;0.424435721295;0.211768979295;0.768115942029;0.332004555809
True;NOUN ADJ ADP CONJ;False;True;path;0.1;keep_unique;0.5;0.363591756624;0.0773701416636;0.797752808989;0.141059602649
True;NOUN ADJ ADP CONJ;False;True;path;0.1;keep_unique;0.7;0.346908734053;0.0399564111878;0.852713178295;0.0763358778626
True;NOUN ADJ ADP CONJ;False;True;path;0.1;keep_unique;0.9;0.335868498528;0.0199782055939;0.859375;0.0390486332978
True;NOUN ADJ ADP CONJ;False;True;path;0.5;keep_unique;0.1;0.581452404318;0.654921903378;0.704572098476;0.678840361446
True;NOUN ADJ ADP CONJ;False;True;path;0.5;keep_unique;0.3;0.471050049068;0.329458772248;0.74527526705;0.456926952141
True;NOUN ADJ ADP CONJ;False;True;path;0.5;keep_unique;0.5;0.391069676153;0.127134035598;0.815850815851;0.21998742929
True;NOUN ADJ ADP CONJ;False;True;path;0.5;keep_unique;0.7;0.350834151129;0.0457682528151;0.868965517241;0.0869565217391
True;NOUN ADJ ADP CONJ;False;True;path;0.5;keep_unique;0.9;0.335377821394;0.0185252451871;0.879310344828;0.0362860192102
True;NOUN ADJ ADP CONJ;False;True;path;0.9;keep_unique;0.1;0.581452404318;0.654921903378;0.704572098476;0.678840361446
True;NOUN ADJ ADP CONJ;False;True;path;0.9;keep_unique;0.3;0.471050049068;0.329458772248;0.74527526705;0.456926952141
True;NOUN ADJ ADP CONJ;False;True;path;0.9;keep_unique;0.5;0.391069676153;0.127134035598;0.815850815851;0.21998742929
True;NOUN ADJ ADP CONJ;False;True;path;0.9;keep_unique;0.7;0.350834151129;0.0457682528151;0.868965517241;0.0869565217391
True;NOUN ADJ ADP CONJ;False;True;path;0.9;keep_unique;0.9;0.335377821394;0.0185252451871;0.879310344828;0.0362860192102
True;NOUN ADJ ADP CONJ;False;True;wup;0.1;keep_unique;0.1;0.497546614328;0.375953505267;0.758241758242;0.502671199611
True;NOUN ADJ ADP CONJ;False;True;wup;0.1;keep_unique;0.3;0.394749754661;0.139120958954;0.797916666667;0.236931642437
True;NOUN ADJ ADP CONJ;False;True;wup;0.1;keep_unique;0.5;0.351815505397;0.0497638939339;0.840490797546;0.0939643347051
True;NOUN ADJ ADP CONJ;False;True;wup;0.1;keep_unique;0.7;0.34102060844;0.0290592081366;0.860215053763;0.0562192550949
True;NOUN ADJ ADP CONJ;False;True;wup;0.1;keep_unique;0.9;0.335132482826;0.0192517253905;0.84126984127;0.0376420454545
True;NOUN ADJ ADP CONJ;False;True;wup;0.5;keep_unique;0.1;0.557899901865;0.553941155104;0.726536445927;0.628606760099
True;NOUN ADJ ADP CONJ;False;True;wup;0.5;keep_unique;0.3;0.43105986261;0.235016345805;0.752325581395;0.358151120952
True;NOUN ADJ ADP CONJ;False;True;wup;0.5;keep_unique;0.5;0.366781157998;0.0860879041046;0.784768211921;0.155155482815
True;NOUN ADJ ADP CONJ;False;True;wup;0.5;keep_unique;0.7;0.346663395486;0.0399564111878;0.846153846154;0.0763093999306
True;NOUN ADJ ADP CONJ;False;True;wup;0.5;keep_unique;0.9;0.335377821394;0.0192517253905;0.854838709677;0.0376554174067
True;NOUN ADJ ADP CONJ;False;True;wup;0.9;keep_unique;0.1;0.582433758587;0.654195423175;0.705997647981;0.679110105581
True;NOUN ADJ ADP CONJ;False;True;wup;0.9;keep_unique;0.3;0.470314033366;0.32764257174;0.745454545455;0.455210698965
True;NOUN ADJ ADP CONJ;False;True;wup;0.9;keep_unique;0.5;0.389842983317;0.125317835089;0.813679245283;0.217186024551
True;NOUN ADJ ADP CONJ;False;True;wup;0.9;keep_unique;0.7;0.34985279686;0.0443152924083;0.86524822695;0.0843123704216
True;NOUN ADJ ADP CONJ;False;True;wup;0.9;keep_unique;0.9;0.335377821394;0.0185252451871;0.879310344828;0.0362860192102
True;NOUN ADV ADP CONJ;True;True;jcn;0.1;keep_unique;0.1;0.566732090285;0.500544860153;0.778971170153;0.609464838567
True;NOUN ADV ADP CONJ;True;True;jcn;0.1;keep_unique;0.3;0.451913640824;0.227025063567;0.854993160055;0.358783008037
True;NOUN ADV ADP CONJ;True;True;jcn;0.1;keep_unique;0.5;0.372669283611;0.0839084634944;0.868421052632;0.153030804902
True;NOUN ADV ADP CONJ;True;True;jcn;0.1;keep_unique;0.7;0.354023552502;0.0494006538322;0.894736842105;0.0936316695353
True;NOUN ADV ADP CONJ;True;True;jcn;0.1;keep_unique;0.9;0.343964671246;0.0319651289502;0.907216494845;0.0617543859649
True;NOUN ADV ADP CONJ;True;True;jcn;0.5;keep_unique;0.1;0.565505397448;0.498728659644;0.778344671202;0.607925614346
True;NOUN ADV ADP CONJ;True;True;jcn;0.5;keep_unique;0.3;0.45142296369;0.225935343262;0.855570839065;0.357471264368
True;NOUN ADV ADP CONJ;True;True;jcn;0.5;keep_unique;0.5;0.372423945044;0.0835452233927;0.867924528302;0.152418820411
True;NOUN ADV ADP CONJ;True;True;jcn;0.5;keep_unique;0.7;0.354023552502;0.0494006538322;0.894736842105;0.0936316695353
True;NOUN ADV ADP CONJ;True;True;jcn;0.5;keep_unique;0.9;0.343964671246;0.0319651289502;0.907216494845;0.0617543859649
True;NOUN ADV ADP CONJ;True;True;jcn;0.9;keep_unique;0.1;0.565505397448;0.498728659644;0.778344671202;0.607925614346
True;NOUN ADV ADP CONJ;True;True;jcn;0.9;keep_unique;0.3;0.45142296369;0.225935343262;0.855570839065;0.357471264368
True;NOUN ADV ADP CONJ;True;True;jcn;0.9;keep_unique;0.5;0.372423945044;0.0835452233927;0.867924528302;0.152418820411
True;NOUN ADV ADP CONJ;True;True;jcn;0.9;keep_unique;0.7;0.354023552502;0.0494006538322;0.894736842105;0.0936316695353
True;NOUN ADV ADP CONJ;True;True;jcn;0.9;keep_unique;0.9;0.343964671246;0.0319651289502;0.907216494845;0.0617543859649
True;NOUN ADV ADP CONJ;True;True;res;0.1;keep_unique;0.1;0.583415112856;0.570650199782;0.752755150934;0.649173553719
True;NOUN ADV ADP CONJ;True;True;res;0.1;keep_unique;0.3;0.462217860648;0.258990192517;0.824277456647;0.394140409066
True;NOUN ADV ADP CONJ;True;True;res;0.1;keep_unique;0.5;0.381501472031;0.10424990919;0.83918128655;0.185460420032
True;NOUN ADV ADP CONJ;True;True;res;0.1;keep_unique;0.7;0.361138370952;0.0628405375954;0.878172588832;0.117288135593
True;NOUN ADV ADP CONJ;True;True;res;0.1;keep_unique;0.9;0.346172718351;0.0374137304758;0.872881355932;0.0717520027865
True;NOUN ADV ADP CONJ;True;True;res;0.5;keep_unique;0.1;0.567222767419;0.50635670178;0.774874930517;0.612478031634
True;NOUN ADV ADP CONJ;True;True;res;0.5;keep_unique;0.3;0.451177625123;0.227025063567;0.851498637602;0.358474333238
True;NOUN ADV ADP CONJ;True;True;res;0.5;keep_unique;0.5;0.371442590775;0.083181983291;0.857677902622;0.151655629139
True;NOUN ADV ADP CONJ;True;True;res;0.5;keep_unique;0.7;0.353532875368;0.0497638939339;0.878205128205;0.0941904434514
True;NOUN ADV ADP CONJ;True;True;res;0.5;keep_unique;0.9;0.343228655545;0.0312386487468;0.895833333333;0.0603720603721
True;NOUN ADV ADP CONJ;True;True;res;0.9;keep_unique;0.1;0.565996074583;0.498728659644;0.77922814983;0.608194905869
True;NOUN ADV ADP CONJ;True;True;res;0.9;keep_unique;0.3;0.449950932287;0.223755902652;0.854368932039;0.354634427173
True;NOUN ADV ADP CONJ;True;True;res;0.9;keep_unique;0.5;0.371442590775;0.0820922629858;0.865900383142;0.1499668215
True;NOUN ADV ADP CONJ;True;True;res;0.9;keep_unique;0.7;0.353287536801;0.0483109335271;0.892617449664;0.091660923501
True;NOUN ADV ADP CONJ;True;True;res;0.9;keep_unique;0.9;0.343473994112;0.0312386487468;0.905263157895;0.060393258427
True;NOUN ADV ADP CONJ;True;True;lch;0.1;keep_unique;0.1;0.593719332679;0.651652742463;0.720192693697;0.684210526316
True;NOUN ADV ADP CONJ;True;True;lch;0.1;keep_unique;0.3;0.485279685967;0.334907373774;0.775441547519;0.467782851344
True;NOUN ADV ADP CONJ;True;True;lch;0.1;keep_unique;0.5;0.388861629048;0.137304758445;0.765182186235;0.232830304897
True;NOUN ADV ADP CONJ;True;True;lch;0.1;keep_unique;0.7;0.367762512267;0.0853614239012;0.799319727891;0.154250082048
True;NOUN ADV ADP CONJ;True;True;lch;0.1;keep_unique;0.9;0.350588812561;0.0494006538322;0.819277108434;0.0931825967797
True;NOUN ADV ADP CONJ;True;True;lch;0.5;keep_unique;0.1;0.57777232581;0.528514347984;0.774760383387;0.628374001296
True;NOUN ADV ADP CONJ;True;True;lch;0.5;keep_unique;0.3;0.454121687929;0.23610606611;0.841968911917;0.368794326241
True;NOUN ADV ADP CONJ;True;True;lch;0.5;keep_unique;0.5;0.373159960746;0.0875408645114;0.848591549296;0.158709252552
True;NOUN ADV ADP CONJ;True;True;lch;0.5;keep_unique;0.7;0.355495583906;0.0537595350527;0.870588235294;0.101265822785
True;NOUN ADV ADP CONJ;True;True;lch;0.5;keep_unique;0.9;0.344455348381;0.0334180893571;0.893203883495;0.0644257703081
True;NOUN ADV ADP CONJ;True;True;lch;0.9;keep_unique;0.1;0.565260058881;0.498728659644;0.77790368272;0.60779105799
True;NOUN ADV ADP CONJ;True;True;lch;0.9;keep_unique;0.3;0.450932286555;0.22557210316;0.854195323246;0.356896551724
True;NOUN ADV ADP CONJ;True;True;lch;0.9;keep_unique;0.5;0.372423945044;0.0835452233927;0.867924528302;0.152418820411
True;NOUN ADV ADP CONJ;True;True;lch;0.9;keep_unique;0.7;0.354023552502;0.0494006538322;0.894736842105;0.0936316695353
True;NOUN ADV ADP CONJ;True;True;lch;0.9;keep_unique;0.9;0.343964671246;0.0319651289502;0.907216494845;0.0617543859649
True;NOUN ADV ADP CONJ;True;True;lin;0.1;keep_unique;0.1;0.580716388616;0.566654558663;0.751445086705;0.646096500311
True;NOUN ADV ADP CONJ;True;True;lin;0.1;keep_unique;0.3;0.465897939156;0.263712313839;0.828767123288;0.400110223202
True;NOUN ADV ADP CONJ;True;True;lin;0.1;keep_unique;0.5;0.381256133464;0.103160188885;0.842729970326;0.183818770227
True;NOUN ADV ADP CONJ;True;True;lin;0.1;keep_unique;0.7;0.361383709519;0.0635670177988;0.875;0.118523535388
True;NOUN ADV ADP CONJ;True;True;lin;0.1;keep_unique;0.9;0.345927379784;0.0370504903741;0.871794871795;0.0710801393728
True;NOUN ADV ADP CONJ;True;True;lin;0.5;keep_unique;0.1;0.568449460255;0.509625862695;0.774282560706;0.614676889376
True;NOUN ADV ADP CONJ;True;True;lin;0.5;keep_unique;0.3;0.449460255152;0.226661823465;0.844384303112;0.357388316151
True;NOUN ADV ADP CONJ;True;True;lin;0.5;keep_unique;0.5;0.371197252208;0.0835452233927;0.851851851852;0.1521667218
True;NOUN ADV ADP CONJ;True;True;lin;0.5;keep_unique;0.7;0.353287536801;0.0501271340356;0.867924528302;0.0947802197802
True;NOUN ADV ADP CONJ;True;True;lin;0.5;keep_unique;0.9;0.343228655545;0.0316018888485;0.887755102041;0.0610312171168
True;NOUN ADV ADP CONJ;True;True;lin;0.9;keep_unique;0.1;0.566977428852;0.500544860153;0.779411764706;0.609599646096
True;NOUN ADV ADP CONJ;True;True;lin;0.9;keep_unique;0.3;0.450441609421;0.224845622957;0.853793103448;0.355951696377
True;NOUN ADV ADP CONJ;True;True;lin;0.9;keep_unique;0.5;0.371442590775;0.0820922629858;0.865900383142;0.1499668215
True;NOUN ADV ADP CONJ;True;True;lin;0.9;keep_unique;0.7;0.353287536801;0.0483109335271;0.892617449664;0.091660923501
True;NOUN ADV ADP CONJ;True;True;lin;0.9;keep_unique;0.9;0.343473994112;0.0312386487468;0.905263157895;0.060393258427
True;NOUN ADV ADP CONJ;True;True;path;0.1;keep_unique;0.1;0.580471050049;0.571739920087;0.747743467933;0.648003293536
True;NOUN ADV ADP CONJ;True;True;path;0.1;keep_unique;0.3;0.469578017664;0.26589175445;0.838487972509;0.403750689465
True;NOUN ADV ADP CONJ;True;True;path;0.1;keep_unique;0.5;0.381010794897;0.100980748275;0.852760736196;0.180578109776
True;NOUN ADV ADP CONJ;True;True;path;0.1;keep_unique;0.7;0.359666339549;0.0621140573919;0.859296482412;0.115853658537
True;NOUN ADV ADP CONJ;True;True;path;0.1;keep_unique;0.9;0.345191364082;0.0363240101707;0.862068965517;0.0697107005925
True;NOUN ADV ADP CONJ;True;True;path;0.5;keep_unique;0.1;0.565014720314;0.498365419542;0.777777777778;0.607482842595
True;NOUN ADV ADP CONJ;True;True;path;0.5;keep_unique;0.3;0.450932286555;0.22557210316;0.854195323246;0.356896551724
True;NOUN ADV ADP CONJ;True;True;path;0.5;keep_unique;0.5;0.372669283611;0.0839084634944;0.868421052632;0.153030804902
True;NOUN ADV ADP CONJ;True;True;path;0.5;keep_unique;0.7;0.35426889107;0.0497638939339;0.895424836601;0.0942876806607
True;NOUN ADV ADP CONJ;True;True;path;0.5;keep_unique;0.9;0.344210009814;0.0323283690519;0.908163265306;0.0624342336022
True;NOUN ADV ADP CONJ;True;True;path;0.9;keep_unique;0.1;0.565014720314;0.498365419542;0.777777777778;0.607482842595
True;NOUN ADV ADP CONJ;True;True;path;0.9;keep_unique;0.3;0.450932286555;0.22557210316;0.854195323246;0.356896551724
True;NOUN ADV ADP CONJ;True;True;path;0.9;keep_unique;0.5;0.372669283611;0.0839084634944;0.868421052632;0.153030804902
True;NOUN ADV ADP CONJ;True;True;path;0.9;keep_unique;0.7;0.35426889107;0.0497638939339;0.895424836601;0.0942876806607
True;NOUN ADV ADP CONJ;True;True;path;0.9;keep_unique;0.9;0.344210009814;0.0323283690519;0.908163265306;0.0624342336022
True;NOUN ADV ADP CONJ;True;True;wup;0.1;keep_unique;0.1;0.587340529931;0.64039229931;0.718126272912;0.677035330261
True;NOUN ADV ADP CONJ;True;True;wup;0.1;keep_unique;0.3;0.476202158979;0.321467490011;0.768229166667;0.453265044814
True;NOUN ADV ADP CONJ;True;True;wup;0.1;keep_unique;0.5;0.386408243376;0.128586996004;0.776315789474;0.220629479589
True;NOUN ADV ADP CONJ;True;True;wup;0.1;keep_unique;0.7;0.362855740922;0.0755539411551;0.8;0.138068370395
True;NOUN ADV ADP CONJ;True;True;wup;0.1;keep_unique;0.9;0.34985279686;0.0472212132219;0.828025477707;0.0893470790378
True;NOUN ADV ADP CONJ;True;True;wup;0.5;keep_unique;0.1;0.57507360157;0.549219033781;0.754867698452;0.63582842725
True;NOUN ADV ADP CONJ;True;True;wup;0.5;keep_unique;0.3;0.457311089303;0.251725390483;0.820118343195;0.385214007782
True;NOUN ADV ADP CONJ;True;True;wup;0.5;keep_unique;0.5;0.376840039254;0.0948056665456;0.844660194175;0.170476812541
True;NOUN ADV ADP CONJ;True;True;wup;0.5;keep_unique;0.7;0.357458292444;0.0573919360697;0.868131868132;0.107666098807
True;NOUN ADV ADP CONJ;True;True;wup;0.5;keep_unique;0.9;0.344700686948;0.0348710497639;0.872727272727;0.0670625218302
True;NOUN ADV ADP CONJ;True;True;wup;0.9;keep_unique;0.1;0.566977428852;0.499455139847;0.78036322361;0.609080841639
True;NOUN ADV ADP CONJ;True;True;wup;0.9;keep_unique;0.3;0.450932286555;0.225208863058;0.855172413793;0.356526739505
True;NOUN ADV ADP CONJ;True;True;wup;0.9;keep_unique;0.5;0.371687929342;0.0824555030875;0.86641221374;0.150580431177
True;NOUN ADV ADP CONJ;True;True;wup;0.9;keep_unique;0.7;0.353532875368;0.0486741736288;0.893333333333;0.0923182914227
True;NOUN ADV ADP CONJ;True;True;wup;0.9;keep_unique;0.9;0.343719332679;0.0316018888485;0.90625;0.0610740610741
True;NOUN ADV ADP CONJ;False;True;jcn;0.1;keep_unique;0.1;0.56894013739;0.607700690156;0.711914893617;0.655692729767
True;NOUN ADV ADP CONJ;False;True;jcn;0.1;keep_unique;0.3;0.4558390579;0.293861242281;0.746999076639;0.421793534932
